timestamp,close
2024-05-08 00:00:00,0.02507
2024-05-08 01:00:00,0.02492
2024-05-08 02:00:00,0.02534
2024-05-08 03:00:00,0.02504
2024-05-08 04:00:00,0.02476
2024-05-08 05:00:00,0.02493
2024-05-08 06:00:00,0.02485
2024-05-08 07:00:00,0.02472
2024-05-08 08:00:00,0.02476
2024-05-08 09:00:00,0.02477
2024-05-08 10:00:00,0.02491
2024-05-08 11:00:00,0.02471
2024-05-08 12:00:00,0.02459
2024-05-08 13:00:00,0.02507
2024-05-08 14:00:00,0.02525
2024-05-08 15:00:00,0.02516
2024-05-08 16:00:00,0.02535
2024-05-08 17:00:00,0.02524
2024-05-08 18:00:00,0.02546
2024-05-08 19:00:00,0.0252
2024-05-08 20:00:00,0.02477
2024-05-08 21:00:00,0.02488
2024-05-08 22:00:00,0.02496
2024-05-08 23:00:00,0.02513
2024-05-09 00:00:00,0.02542
2024-05-09 01:00:00,0.02587
2024-05-09 02:00:00,0.02884
2024-05-09 03:00:00,0.03139
2024-05-09 04:00:00,0.03045
2024-05-09 05:00:00,0.03
2024-05-09 06:00:00,0.03028
2024-05-09 07:00:00,0.02803
2024-05-09 08:00:00,0.02768
2024-05-09 09:00:00,0.02858
2024-05-09 10:00:00,0.02787
2024-05-09 11:00:00,0.02848
2024-05-09 12:00:00,0.0286
2024-05-09 13:00:00,0.02855
2024-05-09 14:00:00,0.02815
2024-05-09 15:00:00,0.02887
2024-05-09 16:00:00,0.0289
2024-05-09 17:00:00,0.029
2024-05-09 18:00:00,0.02932
2024-05-09 19:00:00,0.02894
2024-05-09 20:00:00,0.02871
2024-05-09 21:00:00,0.02939
2024-05-09 22:00:00,0.03034
2024-05-09 23:00:00,0.02952
2024-05-10 00:00:00,0.02872
2024-05-10 01:00:00,0.02913
2024-05-10 02:00:00,0.02903
2024-05-10 03:00:00,0.02913
2024-05-10 04:00:00,0.02964
2024-05-10 05:00:00,0.02991
2024-05-10 06:00:00,0.02993
2024-05-10 07:00:00,0.03009
2024-05-10 08:00:00,0.0308
2024-05-10 09:00:00,0.03009
2024-05-10 10:00:00,0.03058
2024-05-10 11:00:00,0.03014
2024-05-10 12:00:00,0.03056
2024-05-10 13:00:00,0.02973
2024-05-10 14:00:00,0.0286
2024-05-10 15:00:00,0.02795
2024-05-10 16:00:00,0.02778
2024-05-10 17:00:00,0.02723
2024-05-10 18:00:00,0.02696
2024-05-10 19:00:00,0.02693
2024-05-10 20:00:00,0.02693
2024-05-10 21:00:00,0.02702
2024-05-10 22:00:00,0.02708
2024-05-10 23:00:00,0.02758
2024-05-11 00:00:00,0.02848
2024-05-11 01:00:00,0.02991
2024-05-11 02:00:00,0.0302
2024-05-11 03:00:00,0.03042
2024-05-11 04:00:00,0.03016
2024-05-11 05:00:00,0.03056
2024-05-11 06:00:00,0.02995
2024-05-11 07:00:00,0.03002
2024-05-11 08:00:00,0.02987
2024-05-11 09:00:00,0.03026
2024-05-11 10:00:00,0.03024
2024-05-11 11:00:00,0.03019
2024-05-11 12:00:00,0.03069
2024-05-11 13:00:00,0.03132
2024-05-11 14:00:00,0.03106
2024-05-11 15:00:00,0.03228
2024-05-11 16:00:00,0.0316
2024-05-11 17:00:00,0.03118
2024-05-11 18:00:00,0.03135
2024-05-11 19:00:00,0.03099
2024-05-11 20:00:00,0.03112
2024-05-11 21:00:00,0.03087
2024-05-11 22:00:00,0.03084
2024-05-11 23:00:00,0.0307
2024-05-12 00:00:00,0.03054
2024-05-12 01:00:00,0.03034
2024-05-12 02:00:00,0.03005
2024-05-12 03:00:00,0.02995
2024-05-12 04:00:00,0.03074
2024-05-12 05:00:00,0.03114
2024-05-12 06:00:00,0.03079
2024-05-12 07:00:00,0.0304
2024-05-12 08:00:00,0.03086
2024-05-12 09:00:00,0.03079
2024-05-12 10:00:00,0.03059
2024-05-12 11:00:00,0.03019
2024-05-12 12:00:00,0.03042
2024-05-12 13:00:00,0.03034
2024-05-12 14:00:00,0.03036
2024-05-12 15:00:00,0.03056
2024-05-12 16:00:00,0.03062
2024-05-12 17:00:00,0.03067
2024-05-12 18:00:00,0.03038
2024-05-12 19:00:00,0.03015
2024-05-12 20:00:00,0.03011
2024-05-12 21:00:00,0.03017
2024-05-12 22:00:00,0.03011
2024-05-12 23:00:00,0.03013
2024-05-13 00:00:00,0.03047
2024-05-13 01:00:00,0.02994
2024-05-13 02:00:00,0.02859
2024-05-13 03:00:00,0.02826
2024-05-13 04:00:00,0.02808
2024-05-13 05:00:00,0.02891
2024-05-13 06:00:00,0.02863
2024-05-13 07:00:00,0.02928
2024-05-13 08:00:00,0.02942
2024-05-13 09:00:00,0.02942
2024-05-13 10:00:00,0.02882
2024-05-13 11:00:00,0.0291
2024-05-13 12:00:00,0.03007
2024-05-13 13:00:00,0.03032
2024-05-13 14:00:00,0.03084
2024-05-13 15:00:00,0.03077
2024-05-13 16:00:00,0.03207
2024-05-13 17:00:00,0.03091
2024-05-13 18:00:00,0.03071
2024-05-13 19:00:00,0.03121
2024-05-13 20:00:00,0.03125
2024-05-13 21:00:00,0.03138
2024-05-13 22:00:00,0.03142
2024-05-13 23:00:00,0.03201
2024-05-14 00:00:00,0.03175
2024-05-14 01:00:00,0.03242
2024-05-14 02:00:00,0.03245
2024-05-14 03:00:00,0.03282
2024-05-14 04:00:00,0.03378
2024-05-14 05:00:00,0.03565
2024-05-14 06:00:00,0.03459
2024-05-14 07:00:00,0.03592
2024-05-14 08:00:00,0.03508
2024-05-14 09:00:00,0.03682
2024-05-14 10:00:00,0.03698
2024-05-14 11:00:00,0.03626
2024-05-14 12:00:00,0.03668
2024-05-14 13:00:00,0.03568
2024-05-14 14:00:00,0.03484
2024-05-14 15:00:00,0.03408
2024-05-14 16:00:00,0.03399
2024-05-14 17:00:00,0.03391
2024-05-14 18:00:00,0.03431
2024-05-14 19:00:00,0.03459
2024-05-14 20:00:00,0.0346
2024-05-14 21:00:00,0.03424
2024-05-14 22:00:00,0.03428
2024-05-14 23:00:00,0.03439
2024-05-15 00:00:00,0.03556
2024-05-15 01:00:00,0.03677
2024-05-15 02:00:00,0.03639
2024-05-15 03:00:00,0.03742
2024-05-15 04:00:00,0.03715
2024-05-15 05:00:00,0.03686
2024-05-15 06:00:00,0.03691
2024-05-15 07:00:00,0.03784
2024-05-15 08:00:00,0.03882
2024-05-15 09:00:00,0.04001
2024-05-15 10:00:00,0.04096
2024-05-15 11:00:00,0.04018
2024-05-15 12:00:00,0.04148
2024-05-15 13:00:00,0.04608
2024-05-15 14:00:00,0.05051
2024-05-15 15:00:00,0.04929
2024-05-15 16:00:00,0.04966
2024-05-15 17:00:00,0.05102
2024-05-15 18:00:00,0.05211
2024-05-15 19:00:00,0.05082
2024-05-15 20:00:00,0.0492
2024-05-15 21:00:00,0.049
2024-05-15 22:00:00,0.05065
2024-05-15 23:00:00,0.05075
2024-05-16 00:00:00,0.05095
2024-05-16 01:00:00,0.0509
2024-05-16 02:00:00,0.05031
2024-05-16 03:00:00,0.05194
2024-05-16 04:00:00,0.05158
2024-05-16 05:00:00,0.05211
2024-05-16 06:00:00,0.05326
2024-05-16 07:00:00,0.05237
2024-05-16 08:00:00,0.05275
2024-05-16 09:00:00,0.05378
2024-05-16 10:00:00,0.05012
2024-05-16 11:00:00,0.04906
2024-05-16 12:00:00,0.04814
2024-05-16 13:00:00,0.04713
2024-05-16 14:00:00,0.04625
2024-05-16 15:00:00,0.0465
2024-05-16 16:00:00,0.04551
2024-05-16 17:00:00,0.04617
2024-05-16 18:00:00,0.04623
2024-05-16 19:00:00,0.046
2024-05-16 20:00:00,0.04609
2024-05-16 21:00:00,0.04693
2024-05-16 22:00:00,0.04756
2024-05-16 23:00:00,0.04973
2024-05-17 00:00:00,0.04827
2024-05-17 01:00:00,0.0492
2024-05-17 02:00:00,0.05564
2024-05-17 03:00:00,0.05332
2024-05-17 04:00:00,0.05193
2024-05-17 05:00:00,0.05367
2024-05-17 06:00:00,0.0543
2024-05-17 07:00:00,0.05555
2024-05-17 08:00:00,0.05293
2024-05-17 09:00:00,0.05
2024-05-17 10:00:00,0.04742
2024-05-17 11:00:00,0.04717
2024-05-17 12:00:00,0.04846
2024-05-17 13:00:00,0.04855
2024-05-17 14:00:00,0.04769
2024-05-17 15:00:00,0.0477
2024-05-17 16:00:00,0.04759
2024-05-17 17:00:00,0.0473
2024-05-17 18:00:00,0.04711
2024-05-17 19:00:00,0.04746
2024-05-17 20:00:00,0.04808
2024-05-17 21:00:00,0.04868
2024-05-17 22:00:00,0.04933
2024-05-17 23:00:00,0.04938
2024-05-18 00:00:00,0.04916
2024-05-18 01:00:00,0.04821
2024-05-18 02:00:00,0.04847
2024-05-18 03:00:00,0.04757
2024-05-18 04:00:00,0.04772
2024-05-18 05:00:00,0.04857
2024-05-18 06:00:00,0.04862
2024-05-18 07:00:00,0.04908
2024-05-18 08:00:00,0.04905
2024-05-18 09:00:00,0.05087
2024-05-18 10:00:00,0.04825
2024-05-18 11:00:00,0.04863
2024-05-18 12:00:00,0.04876
2024-05-18 13:00:00,0.04742
2024-05-18 14:00:00,0.0451
2024-05-18 15:00:00,0.04473
2024-05-18 16:00:00,0.04508
2024-05-18 17:00:00,0.04473
2024-05-18 18:00:00,0.04512
2024-05-18 19:00:00,0.04488
2024-05-18 20:00:00,0.04532
2024-05-18 21:00:00,0.0454
2024-05-18 22:00:00,0.04536
2024-05-18 23:00:00,0.04571
2024-05-19 00:00:00,0.04568
2024-05-19 01:00:00,0.04525
2024-05-19 02:00:00,0.04495
2024-05-19 03:00:00,0.04497
2024-05-19 04:00:00,0.04453
2024-05-19 05:00:00,0.04458
2024-05-19 06:00:00,0.04468
2024-05-19 07:00:00,0.04484
2024-05-19 08:00:00,0.04463
2024-05-19 09:00:00,0.04501
2024-05-19 10:00:00,0.04513
2024-05-19 11:00:00,0.04514
2024-05-19 12:00:00,0.04382
2024-05-19 13:00:00,0.04454
2024-05-19 14:00:00,0.04502
2024-05-19 15:00:00,0.04552
2024-05-19 16:00:00,0.04388
2024-05-19 17:00:00,0.04517
2024-05-19 18:00:00,0.04505
2024-05-19 19:00:00,0.04459
2024-05-19 20:00:00,0.04465
2024-05-19 21:00:00,0.04444
2024-05-19 22:00:00,0.04451
2024-05-19 23:00:00,0.04448
2024-05-20 00:00:00,0.04384
2024-05-20 01:00:00,0.04283
2024-05-20 02:00:00,0.0442
2024-05-20 03:00:00,0.04493
2024-05-20 04:00:00,0.04569
2024-05-20 05:00:00,0.04563
2024-05-20 06:00:00,0.04423
2024-05-20 07:00:00,0.04443
2024-05-20 08:00:00,0.04435
2024-05-20 09:00:00,0.04419
2024-05-20 10:00:00,0.04329
2024-05-20 11:00:00,0.04346
2024-05-20 12:00:00,0.04363
2024-05-20 13:00:00,0.04313
2024-05-20 14:00:00,0.04292
2024-05-20 15:00:00,0.04256
2024-05-20 16:00:00,0.04268
2024-05-20 17:00:00,0.04298
2024-05-20 18:00:00,0.04284
2024-05-20 19:00:00,0.04431
2024-05-20 20:00:00,0.04478
2024-05-20 21:00:00,0.04519
2024-05-20 22:00:00,0.04472
2024-05-20 23:00:00,0.04519
2024-05-21 00:00:00,0.0446
2024-05-21 01:00:00,0.04325
2024-05-21 02:00:00,0.04289
2024-05-21 03:00:00,0.04327
2024-05-21 04:00:00,0.04357
2024-05-21 05:00:00,0.04435
2024-05-21 06:00:00,0.04554
2024-05-21 07:00:00,0.04541
2024-05-21 08:00:00,0.04498
2024-05-21 09:00:00,0.04561
2024-05-21 10:00:00,0.04546
2024-05-21 11:00:00,0.04397
2024-05-21 12:00:00,0.04463
2024-05-21 13:00:00,0.04621
2024-05-21 14:00:00,0.05045
2024-05-21 15:00:00,0.04884
2024-05-21 16:00:00,0.04981
2024-05-21 17:00:00,0.04981
2024-05-21 18:00:00,0.04922
2024-05-21 19:00:00,0.04841
2024-05-21 20:00:00,0.04988
2024-05-21 21:00:00,0.05082
2024-05-21 22:00:00,0.05095
2024-05-21 23:00:00,0.05055
2024-05-22 00:00:00,0.05068
2024-05-22 01:00:00,0.05431
2024-05-22 02:00:00,0.05418
2024-05-22 03:00:00,0.05798
2024-05-22 04:00:00,0.05909
2024-05-22 05:00:00,0.05872
2024-05-22 06:00:00,0.06007
2024-05-22 07:00:00,0.06246
2024-05-22 08:00:00,0.06303
2024-05-22 09:00:00,0.06316
2024-05-22 10:00:00,0.06316
2024-05-22 11:00:00,0.06217
2024-05-22 12:00:00,0.06085
2024-05-22 13:00:00,0.06093
2024-05-22 14:00:00,0.06283
2024-05-22 15:00:00,0.06578
2024-05-22 16:00:00,0.06763
2024-05-22 17:00:00,0.06633
2024-05-22 18:00:00,0.06662
2024-05-22 19:00:00,0.06494
2024-05-22 20:00:00,0.06451
2024-05-22 21:00:00,0.06615
2024-05-22 22:00:00,0.067
2024-05-22 23:00:00,0.06571
2024-05-23 00:00:00,0.06432
2024-05-23 01:00:00,0.06501
2024-05-23 02:00:00,0.06607
2024-05-23 03:00:00,0.06474
2024-05-23 04:00:00,0.06496
2024-05-23 05:00:00,0.06604
2024-05-23 06:00:00,0.06421
2024-05-23 07:00:00,0.06475
2024-05-23 08:00:00,0.06519
2024-05-23 09:00:00,0.06624
2024-05-23 10:00:00,0.06728
2024-05-23 11:00:00,0.06782
2024-05-23 12:00:00,0.06618
2024-05-23 13:00:00,0.06493
2024-05-23 14:00:00,0.07015
2024-05-23 15:00:00,0.07627
2024-05-23 16:00:00,0.07819
2024-05-23 17:00:00,0.07744
2024-05-23 18:00:00,0.07818
2024-05-23 19:00:00,0.07884
2024-05-23 20:00:00,0.0813
2024-05-23 21:00:00,0.08426
2024-05-23 22:00:00,0.08516
2024-05-23 23:00:00,0.08238
2024-05-24 00:00:00,0.08487
2024-05-24 01:00:00,0.08407
2024-05-24 02:00:00,0.08566
2024-05-24 03:00:00,0.08486
2024-05-24 04:00:00,0.0842
2024-05-24 05:00:00,0.08484
2024-05-24 06:00:00,0.08295
2024-05-24 07:00:00,0.08063
2024-05-24 08:00:00,0.08232
2024-05-24 09:00:00,0.08009
2024-05-24 10:00:00,0.08101
2024-05-24 11:00:00,0.08077
2024-05-24 12:00:00,0.07878
2024-05-24 13:00:00,0.08138
2024-05-24 14:00:00,0.08424
2024-05-24 15:00:00,0.08385
2024-05-24 16:00:00,0.08223
2024-05-24 17:00:00,0.07979
2024-05-24 18:00:00,0.0812
2024-05-24 19:00:00,0.08176
2024-05-24 20:00:00,0.08132
2024-05-24 21:00:00,0.08075
2024-05-24 22:00:00,0.08182
2024-05-24 23:00:00,0.08281
2024-05-25 00:00:00,0.0826
2024-05-25 01:00:00,0.07821
2024-05-25 02:00:00,0.08012
2024-05-25 03:00:00,0.08071
2024-05-25 04:00:00,0.08036
2024-05-25 05:00:00,0.08342
2024-05-25 06:00:00,0.09228
2024-05-25 07:00:00,0.09515
2024-05-25 08:00:00,0.09526
2024-05-25 09:00:00,0.09085
